"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1787031814554747318","Sun May 05 08:09:20 +0000 2024","1797","Marselino Ferdinan semakin menjadi sorotan media-media luar. Usianya masih 19 tahun tapi udah tampil luar biasa bersama timnas Indonesia di beberapa event. Salah satunya di event yang baru saja selesai Piala Asia U23. Semangat berproses Marceng https://t.co/J5BNfM0qEW","1787031814554747318","https://pbs.twimg.com/media/GMzP9x8bcAA7gQz.jpg","","in","","6","32","212","https://twitter.com/gilabola_ina/status/1787031814554747318","1170153265444442113","gilabola_ina"
"1787100172797014055","Sun May 05 12:40:58 +0000 2024","2","Para Pemain ini kayaknya pantes masuk Timnas Indonesia https://t.co/BpaaGa17ja","1787100172797014055","https://pbs.twimg.com/ext_tw_video_thumb/1787099988553773056/pu/img/ygphMb7PR6tND-mn.jpg","","in","Mampang Prapatan ","0","0","1","https://twitter.com/KepaArgawinata7/status/1787100172797014055","1712328551515709440","KepaArgawinata7"
"1787283851351666865","Mon May 06 00:50:50 +0000 2024","6075","Timnas Indonesia U-23 Vs Guinea Disiarkan di FIFA+ Begini Cara Biar Bisa Nonton Gratis Streaming Timnas di FIFA + Video IG dato. bola https://t.co/AkQEFKpuyl","1787283851351666865","https://pbs.twimg.com/ext_tw_video_thumb/1787283824361291776/pu/img/3ryGmlmXt2hI5YEO.jpg","","in","Stadion GBK","41","75","1469","https://twitter.com/InfosuporterID/status/1787283851351666865","4379131152","InfosuporterID"
"1787477111915385014","Mon May 06 13:38:47 +0000 2024","21889"," RESMI : FIFA akhirnya merilis rangking untuk timnas futsal. Indonesia berada di peringkat 28 dunia coy. 🇮🇩 https://t.co/zX5v8kZ0CD","1787477111915385014","https://pbs.twimg.com/media/GM5k9dwbsAA85k7.jpg","","in","","307","853","2345","https://twitter.com/idextratime/status/1787477111915385014","1222927522033094656","idextratime"
"1787825294742843761","Tue May 07 12:42:21 +0000 2024","0","Dimata Anjasmara semua unsur timnas Indonesia salah semua. Gedeg banget nontonnya di @officialinews_ https://t.co/kzpAeF7r3g","1787825294742843761","https://pbs.twimg.com/ext_tw_video_thumb/1787825131039191040/pu/img/HTkxUIUElbuV_qek.jpg","","in","","1","1","1","https://twitter.com/delogyc/status/1787825294742843761","1705532178329993216","delogyc"
"1786608590398353910","Sat May 04 04:07:36 +0000 2024","4535","Sebuah pesan berkelas dari Evan Dimas Darmono. Sambil mengunggah foto Marselino Ferdinan dan Rizky Ridho yang memegang emas SEA Games ia meminta netizen untuk terus mendukung dua pemain Timnas Indonesia U-23 tersebut. 🇮🇩 #AFCU23 #TimnasIndonesia #IndonesiaU23 https://t.co/Au5YKi3U6Z","1786608590398353910","https://pbs.twimg.com/media/GMtNB6nbcAAiP_K.jpg","","in","Indonesia","45","170","610","https://twitter.com/GOAL_ID/status/1786608590398353910","27197792","GOAL_ID"
"1787279267820413135","Mon May 06 00:32:38 +0000 2024","3004","4 pemain Timnas Guinea senior akan bergabung dengan Guinea U-23 guna menghadapi raksasa imut Asia yaitu Indonesia dalam play-off Olimpiade. Namanya familiar ya Aji Santoso? https://t.co/OHzzf5KcmC","1787279267820413135","https://pbs.twimg.com/media/GM2xA8wakAAPRXk.jpg","","in","Indonesia","378","425","215","https://twitter.com/garagarabola_/status/1787279267820413135","1042719651250110464","garagarabola_"
"1786983397069619509","Sun May 05 04:56:57 +0000 2024","79","Ketika para WAG'S Timnas Garuda Muda berpisah pulang kembali ke Indonesia . Tetap dukung dan doakan punggawa Timnas U23 Indonesia meraih kemenangan melawan Guinea U23 tanggal 9 Mei nanti . Bangkit ! Garuda di Dadaku ! Indonesia Bisa ! https://t.co/vReE1Kl09s","1786983397069619509","https://pbs.twimg.com/ext_tw_video_thumb/1786983328501174272/pu/img/YvpjfabhXrr-T8SU.jpg","","in","","0","0","4","https://twitter.com/lagilagibola/status/1786983397069619509","1464820564657328128","lagilagibola"
"1787058286489108894","Sun May 05 09:54:32 +0000 2024","271","Di Belgia bek Timnas Indonesia Sandy Walsh turun sebagai starting XI &amp; main 85 menit ketika KV Mechelen takluk 2-4 dari KAA Gent dalam lanjutan confrence laegue playoff round. Dengan hasil ini Mechelen sementara di posisi 2 klasemen confrence laegue playoff round https://t.co/jOUxO1mdI9","1787058286489108894","https://pbs.twimg.com/media/GMzoCMdbwAA7jxv.jpg","","in","Indonesia","0","1","17","https://twitter.com/idn_abroad/status/1787058286489108894","1495747302358917126","idn_abroad"
"1787279645534240867","Mon May 06 00:34:08 +0000 2024","0","Cek Jersey Timnas Indonesia Home dengan harga Rp126.560. Dapatkan di Shopee sekarang! https://t.co/VUdinWOBak https://t.co/zmjdQTyH61","1787279645534240867","https://pbs.twimg.com/media/GM2xXIhbMAAeFZV.jpg","","in","Pipir jalan","0","0","0","https://twitter.com/DrGhosthing/status/1787279645534240867","1248761865552842752","DrGhosthing"
"1787409061002219792","Mon May 06 09:08:23 +0000 2024","335","Pemain-pemain 🇬🇳 Guinea U23 tim yang akan melawan timnas 🇮🇩 Indonesia di Play-off Olimpiade Paris 2024: Tinggi kekar dan punya kecepatan. https://t.co/5PTa6E1RyY","1787409061002219792","https://pbs.twimg.com/media/GM4nEVma0AE7MPP.jpg","","in","","29","116","38","https://twitter.com/gilabola_ina/status/1787409061002219792","1170153265444442113","gilabola_ina"
"1787538359038136829","Mon May 06 17:42:10 +0000 2024","14","Marselino @marcengggg semoga nanti pas timnas indonesia vs guinea main di Paris Prancis lino mainnya segacor Kylian Mbappe Menara Eiffel udah dikujungin ngak akan sekalian nonton pertandingan UCL PSG vs Dortmund ? Ayo semangat ceng buktikan ! #Marselino #Timnas https://t.co/VkGjaCkQrc","1787538359038136829","https://pbs.twimg.com/ext_tw_video_thumb/1787538321230680064/pu/img/285KjAeTN1pu4Ed2.jpg","","in","Bandung, Indonesia","0","1","1","https://twitter.com/fiqryfauzian17_/status/1787538359038136829","1526069346715324417","fiqryfauzian17_"
"1787697991182336047","Tue May 07 04:16:29 +0000 2024","1","Pelatih Timnas Guinea Kaba Diawara akan memanggil pemain Barcelona Ilaix Moriba untuk melawan Timnas Indonesia U-23. Baca selengkapnya di sini! https://t.co/KcFNe9MR80 https://t.co/aE7d1f1hVe","1787697991182336047","https://pbs.twimg.com/media/GM8t1vGaoAAwMD2.jpg","","in","Indonesia","0","0","0","https://twitter.com/baperanewscom/status/1787697991182336047","1608725343850082305","baperanewscom"
"1787451265188049316","Mon May 06 11:56:05 +0000 2024","0","STY GEPLAK KELLY KARENA INI!! #dubbing #football #timnasindonesia #Klikfifa https://t.co/0ZAC1shOxD","1787451265188049316","https://pbs.twimg.com/ext_tw_video_thumb/1787451174461030400/pu/img/NiQQW_qHTgbxiqF4.jpg","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/jstar19bieber/status/1787451265188049316","1592756857","jstar19bieber"
"1787810858896404577","Tue May 07 11:44:59 +0000 2024","1","PSSI sebagai induk sepak bola Indonesia menunjukkan keseriusannya dalam mempersiapkan Timnas Indonesia U-23 untuk berlaga di Olimpiade Paris 2024. https://t.co/UWnQhxPE3k","1787810858896404577","","","in","Pontianak, Kalimantan Barat","0","0","0","https://twitter.com/BorneoStreet/status/1787810858896404577","1305152759625166848","BorneoStreet"
"1787707569508868263","Tue May 07 04:54:33 +0000 2024","1860","Ilaix Moriba sudah tiba di Paris untuk bergabung bersama timnas Guinea U23 jelang laga play-off Olimpiade melawan Indonesia U23. ilaix Moriba berusia 21 tahun kini bermain di Getafe dengan status pinjaman dari RB Leipzig. Pada 2021 lalu pernah bermain di Barcelona satu tim https://t.co/ghCxy3BC0F","1787707569508868263","https://pbs.twimg.com/media/GM82YhoaIAAIGTX.jpg","","in","Terperangkap Offside","117","359","115","https://twitter.com/FaktaSepakbola/status/1787707569508868263","1316071146","FaktaSepakbola"
"1787864546855842171","Tue May 07 15:18:19 +0000 2024","0","''Semangat Kebangkitan untuk Indonesia'' Nobar bersama bapak Senior Manager Sumbagut dan tim Riau-Kepri. Meskipun kala tidak menurunkan semangat TIMNAS Garuda Muda mendukung kebangkitan nasional tanah air yaitu Indonesia. #LifeAtPupuk #MakmurBersamaIndonesia #PupukIndonesiaAda https://t.co/GSDqSfqPBo","1787864546855842171","https://pbs.twimg.com/ext_tw_video_thumb/1787864437418061824/pu/img/-KF_gtdb3lMcqdsN.jpg","","in","","0","0","0","https://twitter.com/Fauz4nnu12/status/1787864546855842171","1781959125817323520","Fauz4nnu12"
"1787057072804417674","Sun May 05 09:49:42 +0000 2024","789","Ke Alun-alun beli pepaya Selamat ulang tahun Ricky Kambuaya #KitaGaruda #BersamaGaruda #GarudaMendunia https://t.co/I6TOQ3kwet","1787057072804417674","https://pbs.twimg.com/media/GMzm723aMAAdlj0.jpg","","in","Indonesia","4","15","75","https://twitter.com/TimnasIndonesia/status/1787057072804417674","1678973209172152320","TimnasIndonesia"
"1786717316975386751","Sat May 04 11:19:38 +0000 2024","805","Pernah muncul di tahun 2022 untuk proses Naturalisasi namun kini nama sang pemain kembali menyeruak ke permukaan! Apakah menurutmu sang pemain bisa memberikan persaingan yang sepadan di lini tengah @TimnasIndonesia muda? https://t.co/1D5A12b09r","1786717316975386751","https://pbs.twimg.com/media/GMux7NdaIAAbwd8.jpg","","in","Indonesia","16","51","69","https://twitter.com/TMidn_news/status/1786717316975386751","416704702","TMidn_news"
"1787741087517573166","Tue May 07 07:07:44 +0000 2024","0","Mantan pelatih Manchester City Roberto Mancini menyebutkan potensi empat pemain muda timnas Indonesia yang cocok untuk bermain di Liga Italia. Simak Selengkapnya Disini! https://t.co/lvaVwPc8z1 https://t.co/8gUklM4GMl","1787741087517573166","https://pbs.twimg.com/media/GM9VBL6bMAADb0h.jpg","","in","Indonesia","0","0","0","https://twitter.com/baperanewscom/status/1787741087517573166","1608725343850082305","baperanewscom"
"1786654547064279091","Sat May 04 07:10:13 +0000 2024","98","LOLOS KE FINAL Timnas Indonesia dipastikan lolos ke final Uber Cup 2024 setelah menaklukan Korea Selatan lewat skor 3-2. Ini pun jadi final pertama sejak terakhir kali merasakannya pada tahun 2008. Pada laga final Indonesia akan menghadapi China. Yok bisa yok! 🇮🇩 https://t.co/IVK3ALRR5C","1786654547064279091","https://pbs.twimg.com/media/GMt413IbQAE69ol.jpg","","in","","1","4","15","https://twitter.com/registaco/status/1786654547064279091","1156756781596495872","registaco"
"1787444314542617087","Mon May 06 11:28:28 +0000 2024","0","Indonesia u17 vs Philipina U17 Watch Here https://t.co/O0PNSBLkDz nonton timnas cewek teriak #TimnasDay https://t.co/vAaKfYCJOr","1787444314542617087","https://pbs.twimg.com/media/GM5G5gVagAAnSS8.jpg","","in","","0","1","0","https://twitter.com/ZeeMoonTV1/status/1787444314542617087","1607283665742237703","ZeeMoonTV1"
"1787763950589018175","Tue May 07 08:38:35 +0000 2024","0","Timnas Futsal Indonesia Putra berada di peringkat ke-28 dunia dalam ranking terbaru yang dirilis FIFA. Indonesia pun menempati posisi kelima untuk zona Asia https://t.co/OYEbCM3NT1 #mediadigitalcpp #indotvlive #fifa #futsal #timnas #indonesia https://t.co/UIvL9rfNao","1787763950589018175","https://pbs.twimg.com/ext_tw_video_thumb/1787761211251326976/pu/img/8vQWjJv7ZnB8sLns.jpg","","in","","0","0","0","https://twitter.com/mediadigitalcpp/status/1787763950589018175","1274996555909525504","mediadigitalcpp"
"1787103076022944103","Sun May 05 12:52:30 +0000 2024","104","POMQUIZ #TIMNASINDONESIA Hai #SahabatBPOM sebagai bentuk apresiasi BPOM atas kerja keras pemain Timnas Indonesia pada piala AFC U-23 Tahun 2024 BPOM mempersembahkan POMQUIZ #TIMNASINDONESIA. https://t.co/Rkxxnhg81u","1787103076022944103","https://pbs.twimg.com/media/GM0Qw6MagAMuLgQ.jpg","","in","Indonesia","1","101","81","https://twitter.com/BPOM_RI/status/1787103076022944103","1871035531","BPOM_RI"
"1786716718741807289","Sat May 04 11:17:15 +0000 2024","113","Marselino Ferdinan Philipus Pemuda berusia 19 tahun ini bagaikan mutiara yang bersinar terang memukau publik dengan skill ala Eropa. Kemampuannya yang serba bisa membuatnya menjadi bocah kesayangan Shin Tae-yong pelatih Timnas Indonesia. Di lapangan Marselino menjelma https://t.co/AdEvcgToQs","1786716718741807289","https://pbs.twimg.com/media/GMuxSc4bcAEyiA6.jpg","","in","Indonesia 🇮🇩","0","14","24","https://twitter.com/KakekHalal/status/1786716718741807289","821859629034409985","KakekHalal"
"1787017353496314016","Sun May 05 07:11:52 +0000 2024","515","MVP turnamen Piala Asia U23 2024 menurut Antonio Gagliardi (tim kepelatihan Roberto Mancini saat di Italia &amp; timnas Saudi). Selain beberapa pemain Saudi menurut nya ada 3 nama lain. Dan salah satunya Marselino Ferdinan dari Indonesia 🇮🇩 https://t.co/Tp4ixkF0yV","1787017353496314016","https://pbs.twimg.com/media/GMzCzefboAA0fcq.jpg","","in","Terperangkap Offside","0","14","56","https://twitter.com/FaktaSepakbola/status/1787017353496314016","1316071146","FaktaSepakbola"
"1786735805576425889","Sat May 04 12:33:06 +0000 2024","64","MENGULANG SEJARAH MANIS 🇮🇩 Timnas Indonesia menang 3-0 atas Chinese Taipei di partai semifinal Thomas Cup 2024 dan berhak melaju ke partai Final. Hasil ini membuat Indonesia berpeluang mengkawinkan gelar Thomas Cup dan Uber Cup untuk pertama kalinya sejak edisi 1996. https://t.co/FS4hlZrCLW","1786735805576425889","https://pbs.twimg.com/media/GMvCvNzaYAApLAe.jpg","","in","","0","4","10","https://twitter.com/registaco/status/1786735805576425889","1156756781596495872","registaco"
"1787457851247730914","Mon May 06 12:22:15 +0000 2024","200","INDONESIA &amp; JUARA DUNIA - Sebenernya mudah bagi Timnas utk membawa pulang piala AFC Olimpiade hingga World Cup ke Indonesia. - Namun tingginya bea/pajak masuk piala-piala itu ke tanah air menjadi alasan Timnas Indonesia utk memilih mengalah di even-even internasional. #Ngik https://t.co/PHolbtOK7h","1787457851247730914","https://pbs.twimg.com/media/GM5TcTWboAAO4rj.jpg","","in","Indonesia","4","65","62","https://twitter.com/HumorJonTampan/status/1787457851247730914","257090687","HumorJonTampan"
"1786912050700234807","Sun May 05 00:13:26 +0000 2024","5","Pov timnas perancis lawan timnas indonesia https://t.co/LMKVidXYvk","1786912050700234807","https://pbs.twimg.com/media/GMxjBIzaEAADhwP.jpg","","in","kedaton","0","0","0","https://twitter.com/hamba_sahaaya/status/1786912050700234807","1223853150727094272","hamba_sahaaya"
"1787160370223718749","Sun May 05 16:40:10 +0000 2024","60","Apakah ini gambaran laga play-off AFC-CAF Indonesia vs Guinea di Paris nanti? Tim asal Afrika terkenal dengan gaya main mengandalkan strength dan physical contact. Tetap semangat Tim Garuda @TimnasIndonesia!🇮🇩 https://t.co/PNnK9kzkM1","1787160370223718749","https://pbs.twimg.com/ext_tw_video_thumb/1401916640883785728/pu/img/3_c4slNQh8PM4cDp.jpg","","in","INDONESIA - ARGENTINA","0","3","9","https://twitter.com/ID_Albiceleste/status/1787160370223718749","1587688093855158272","ID_Albiceleste"
"1787581003864961254","Mon May 06 20:31:37 +0000 2024","1017","Timnas Futsal Indonesia menempati posisi ke-28 dalam peringkat FIFA terbaru yang dirilis pada Senin (6/5). Skuad Garuda secara total mengemas 1142.84 poin. Tim asuhan Marcos Sorato itu juga menduduki peringkat ke-5 di kawasan Asia! 🇮🇩 Untuk lima besar FIFA dihuni oleh Brasil https://t.co/fqfeDSTOLZ","1787581003864961254","https://pbs.twimg.com/media/GM7DWRHacAAaguE.jpg","","in","Indonesia","2","14","63","https://twitter.com/GOAL_ID/status/1787581003864961254","27197792","GOAL_ID"
"1787781068348960902","Tue May 07 09:46:36 +0000 2024","1","Jelang laga melawan Guinea pelatih Timnas U-23 Indonesia Shin Tae-yong lebih berkonsentrasi untuk menjaga kebugaran pemain. Yuk baca informasi selengkapnya di https://t.co/knaa7gNgx7 #BonusDemografi #ShinTaeyong #TimnasU23Indonesia https://t.co/vmewPqrh3h","1787781068348960902","","","in","DKI Jakarta","0","0","0","https://twitter.com/faktacom_/status/1787781068348960902","1664572693180747777","faktacom_"
"1787509474980462935","Mon May 06 15:47:23 +0000 2024","64","Tim nasional Indonesia telah tiba di Paris Prancis. Mereka akan melakoni laga play-off untuk memperebutkan tiket terakhir Olimpiade Kamis (9/5). Kedatangkan Timnas U23 disambut oleh duta besar Indonesia untuk Prancis Mohamad Oemar. #Timnas #Indonesia #Paris #Prancis https://t.co/q5sFlEGiP4","1787509474980462935","https://pbs.twimg.com/ext_tw_video_thumb/1787509119320203264/pu/img/Z07hx6z9H-xjgYJt.jpg","","in","Jakarta, Indonesia","2","4","5","https://twitter.com/republikaonline/status/1787509474980462935","22126902","republikaonline"
"1786801965579853868","Sat May 04 16:56:00 +0000 2024","33","Timnas Indonesiaku : ) 5 Pemain timnas Indonesia U-23 yang punya bakat terpendam dan belum tentu dapat digali -Thread Sotoi Asoii- https://t.co/Egt1t0MT2s","1786801965579853868","https://pbs.twimg.com/media/GMv-6ZbaQAE-ZvD.jpg","","in","","0","4","2","https://twitter.com/hifdzikhoir/status/1786801965579853868","320096137","hifdzikhoir"
"1787668316351512926","Tue May 07 02:18:34 +0000 2024","213","𝗞𝗘𝗕𝗘𝗧𝗨𝗟𝗔𝗡 Justin Hubner bukan (belum menjadi) pilar utama Cerezo Osaka tapi klub melalui empat laga tanpa kemenangan selama ditinggal sang bek untuk memperkuat timnas Indonesia Terbaru Shinji Kagawa dkk. harus mengakui keunggulan tuan rumah Gamba Osaka 1-0 https://t.co/32S0UkKi0e","1787668316351512926","https://pbs.twimg.com/media/GM8S1M1bkAAJNiw.jpg","","in","Indonesia","1","10","8","https://twitter.com/GOAL_ID/status/1787668316351512926","27197792","GOAL_ID"
"1787979152215462318","Tue May 07 22:53:43 +0000 2024","0","Bursa Pasar Taruhan Timnas U23 Indonesia Versus Timnas U23 Guinea Ini Angka Perbandingannya...!!! https://t.co/h7p4eq2Bqf https://t.co/TIQELF9IRH","1787979152215462318","https://pbs.twimg.com/ext_tw_video_thumb/1787979124566540288/pu/img/fBkUbCBogvI38soz.jpg","","in","Jakarta","0","0","0","https://twitter.com/WawanKu08354672/status/1787979152215462318","1554457742236336130","WawanKu08354672"
"1787822447674438093","Tue May 07 12:31:02 +0000 2024","0","NJIR https://t.co/eWdmR4aCti","1787822447674438093","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://twitter.com/Rinnnno/status/1787822447674438093","79433873","Rinnnno"
"1786730863436378393","Sat May 04 12:13:28 +0000 2024","20"," FINAAAAAAAAALLLL 🇮🇩🇮🇩🇮🇩 TIMNAS INDONESIA BERHASIL LOLOS KE FINAL THOMAS CUP https://t.co/yTsPi2Gwte","1786730863436378393","https://pbs.twimg.com/media/GMu-N3MaQAA2a8H.jpg","","in","Stamford Bridge, England","0","0","0","https://twitter.com/KABAR_CHELSEA/status/1786730863436378393","339643428","KABAR_CHELSEA"
"1787707852859322856","Tue May 07 04:55:40 +0000 2024","0","Menteri Pemuda dan Olahraga Dito Ariotedjo meminta dukungan Pemerintah Jepang agar turun mendorong klub Cerezo Osaka untuk mengizinkan Justin Hubner ikut memperkuat Timnas Indonesia U-23 saat melawan Guiena. https://t.co/kTb2j30oqx","1787707852859322856","","","in","Jawa Timur","0","0","0","https://twitter.com/ANTARAJatim_/status/1787707852859322856","1557190679553769473","ANTARAJatim_"
"1787044474193052105","Sun May 05 08:59:38 +0000 2024","42","Dengan absennya 2️⃣ bek andalan @TimnasIndonesia dalam laga kualifikasi kontra Guinea U23 mendatang apakah akan mempengaruhi performa lini belakang Garuda Muda? _________________________ #indonesia #timnas #garuda #rizkyridho #justinhubner https://t.co/CgZCptRxgN","1787044474193052105","https://pbs.twimg.com/media/GMzbenbaIAA-W1t.jpg","","in","Indonesia","0","7","2","https://twitter.com/TMidn_news/status/1787044474193052105","416704702","TMidn_news"
"1787281588923031643","Mon May 06 00:41:51 +0000 2024","0","Cek Jersey Timnas Indonesia Grade Ori dengan harga Rp126.560. Dapatkan di Shopee sekarang! https://t.co/yxdXJjlDqt https://t.co/xarppQ4GcL","1787281588923031643","https://pbs.twimg.com/media/GM2zINiaQAAz6_D.jpg","","in","Pipir jalan","0","0","0","https://twitter.com/DrGhosthing/status/1787281588923031643","1248761865552842752","DrGhosthing"
"1786654547064279091","Sat May 04 07:11:35 +0000 2024","17","@INABadminton Dan ini detik-detik Komang Ayu Cahya Dewi bawa Timnas Indonesia ke final Uber Cup 2024. https://t.co/HeuBATxSQY Apresiasi untuk seluruh tim! 🇮🇩","1786654893065027707","https://pbs.twimg.com/ext_tw_video_thumb/1786647117835927552/pu/img/AYaAkDMtvFoK1JF0.jpg","registaco","in","","0","0","7","https://twitter.com/registaco/status/1786654893065027707","1156756781596495872","registaco"
"1786628822860980521","Sat May 04 05:27:59 +0000 2024","697","Agar sepak bola Indonesia memenuhi potensinya ga cukup hanya Timnas federasi atau klub yang naik kelas. Suporter juga harus bisa mulai dari membiasakan kritik membangun stop tendensi bullying di media sosial sampai kewajiban mendukung industri sepak bola lokal.","1786628822860980521","","","in","Jakarta","24","31","321","https://twitter.com/firzieidris/status/1786628822860980521","28201831","firzieidris"
"1786993377977995762","Sun May 05 05:36:36 +0000 2024","114","Siapa disini yang sudah tidak sabar ingin melihat debut Paes dengan balutan Garuda di dada? _________________________ #indonesia #timnas #paes #dallasfc #kiper #keturunan https://t.co/vhaPt4VTNH","1786993377977995762","https://pbs.twimg.com/media/GMytAbyboAAGs2u.jpg","","in","Indonesia","1","4","8","https://twitter.com/TMidn_news/status/1786993377977995762","416704702","TMidn_news"
"1787829436261544002","Tue May 07 14:15:40 +0000 2024","2","@timpenguinnas Tapi di poin C tertulisnya ... di wilayah Republik Indonesia Pan. Atau mungkin ada UU lain yang jadi alasan penolakan/WO buat timnas sepakbola (atau cabor lain) kalau semisal terpaksa lawan Israel? https://t.co/XgGmuhfymp","1787848778994851982","https://pbs.twimg.com/media/GM-2-qxbIAAiMXm.jpg","timpenguinnas","in","Tegal, Jawa Tengah","0","3","0","https://twitter.com/dehiburansi/status/1787848778994851982","1571185503013314561","dehiburansi"
"1786776622122844501","Sat May 04 15:15:18 +0000 2024","23","Ipswich Town akan bermain di Premier League musim 2024/25. Elkan Baggott punya kesempatan menjadi pemain timnas Indonesia pertama yang bermain di Premier League. https://t.co/Y3a4K4dg5h","1786776622122844501","https://pbs.twimg.com/media/GMvn3mHagAERPem.jpg","","in","","0","0","2","https://twitter.com/gilabola_ina/status/1786776622122844501","1170153265444442113","gilabola_ina"
"1787830641306050609","Tue May 07 13:03:35 +0000 2024","5","Semangat #TimnasIndonesia U 23 Tgl 9 kalian akan berjuang totalitas melawan Guinea dan Kalahkan Mereka. Karena di Paris Kalian akan Bertemu Timnas Israel. https://t.co/yK9te9omQl","1787830641306050609","https://pbs.twimg.com/ext_tw_video_thumb/1787830601502048256/pu/img/IybzET3dFcYLc-vl.jpg","","in","DKI Jakarta, Indonesia","0","1","1","https://twitter.com/Javeed_Lelete/status/1787830641306050609","1484395052705415170","Javeed_Lelete"
"1787701392854982807","Tue May 07 04:30:00 +0000 2024","0","Arya Sinulingga stasiun televisi nasional bisa menyiarkan secara langsung Timnas Indonesia U-23 kontra Timnas Guinea U-23 #ThePhraseID #TimnasIndonesia #TimnasGuinea #Olimpiade2024 #Paris2024 https://t.co/lGN61P0pjW","1787701392854982807","","","in","","0","0","0","https://twitter.com/ThePhraseID/status/1787701392854982807","1385513704322600961","ThePhraseID"
"1787838526631125061","Tue May 07 13:34:55 +0000 2024","135","Republik Lobi Lobi. Menteri Pemuda dan Olahraga (Menpora) Dito Ariotedjo mengaku masih menunggu hasil pertemuannya dengan Duta Besar (Dubes) Jepang untuk Indonesia Masaki Yasushi sebagai salah satu upaya agar bek Justin Hubner bergabung ke Timnas Indonesia U-23. Pada https://t.co/MnN9XL7oJc","1787838526631125061","https://pbs.twimg.com/media/GM-tqhPaEAEBuAW.jpg","","in","Stadion GBK","28","51","31","https://twitter.com/InfosuporterID/status/1787838526631125061","4379131152","InfosuporterID"
"1787814335324246375","Tue May 07 11:58:48 +0000 2024","23","Navarone Foor Pesepak Bola Keturunan Belanda Ngebet Mau Bela Timnas Indonesia https://t.co/8kAvWG5WY0","1787814335324246375","","","in","","0","0","23","https://twitter.com/OposisiCerdas/status/1787814335324246375","887743587579944960","OposisiCerdas"
"1787473359628083528","Mon May 06 13:23:53 +0000 2024","116","Timnas futsal putri Indonesia ada di ranking 14 pada ranking terbaru FIFA yang rilis pada hari ini. https://t.co/P9wkHjkqyD","1787473359628083528","https://pbs.twimg.com/media/GM5hZ0LbsAAwGDC.png","","in","Indonesia","3","6","37","https://twitter.com/womensfootie_id/status/1787473359628083528","1454368958","womensfootie_id"
"1787103076022944103","Sun May 05 12:52:33 +0000 2024","53","#SahabatBPOM dapat meramaikan POMQUIZ dengan tebak nama pemain Timnas Indonesia pada gambar yaa! https://t.co/5dWvRA9Tsr","1787103088677212653","https://pbs.twimg.com/media/GM0QyLKaUAAwF0G.jpg","BPOM_RI","in","Indonesia","0","3","35","https://twitter.com/BPOM_RI/status/1787103088677212653","1871035531","BPOM_RI"
"1786995644961583396","Sun May 05 05:45:37 +0000 2024","5","Roberto Mancini &amp; Fausto Salsano melihat ada 4 pemain berbakat di Timnas Indonesia U23. 1. No 7 Marselino Ferdinan / King Egois 2. No 10 Justin Hubner / King Preman 3. No 06 Ivar Jenner / Anak Kalem 4. No 23 Nathan Tjoe / Tejo https://t.co/ObU6AqtjhG","1786995644961583396","https://pbs.twimg.com/media/GMyvEXOa8AAkJr8.jpg","","in","Indonesia ","0","2","0","https://twitter.com/Titipan_Mafia/status/1786995644961583396","1471172951697358853","Titipan_Mafia"
"1787669238653792389","Tue May 07 02:44:06 +0000 2024","52","Sialnya Timnas harus ketemu Socceroos di pertandingan ke-3 dan takluk 11-0. Jemari netizen Indonesia langsung menghajar habis2an anak2 SMP ini tanpa ampun :( gue baca komennya aja sampe gakuat anjir jahat bgt. Di match ini juga jd debut kiper Fani yg kemarin abroad ke Saudi. https://t.co/dZAkeA0xTu","1787674742063005783","https://pbs.twimg.com/media/GM8YsqibwAAIFVN.jpg","addogerardo","in","","0","2","5","https://twitter.com/addogerardo/status/1787674742063005783","120027270","addogerardo"
"1786682566512144851","Sat May 04 09:01:33 +0000 2024","5","Beda Jersey Timnas Indonesia versi Replika Erspo antara versi awal dan versi updated @Jerseyforum https://t.co/bIU5tdVvv4","1786682566512144851","https://pbs.twimg.com/media/GMuSNgtX0AAv_n3.jpg","","in","Jakarta","0","1","0","https://twitter.com/SupirPete2/status/1786682566512144851","172790109","SupirPete2"
"1787031901511033150","Sun May 05 08:09:41 +0000 2024","14","#SSInfo: Justin Hubner sudah kembali ke 'Cerezo Osaka' klubnya sesudah membela Timnas Indonesia U-23 di Piala Asia U-23 2024. Sumardji Ketua Badan Tim Nasional mengatakan Hubner masih dibutuhkan klubnya. Sementara Nathan Joe-A-On tetap di timnas Indonesia memperkuat tim lawan https://t.co/RwjJE26PzW","1787031901511033150","https://pbs.twimg.com/media/GMzQChCawAAoVld.jpg","","in","Kota Surabaya, Jawa Timur","0","0","0","https://twitter.com/e100ss/status/1787031901511033150","848614550","e100ss"
